word,word_type,color,stim_condition,correct_resp,thisN,thisTrialN,thisRepN,resp.keys,resp.corr,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,instr_text.started,Instructions.stopped,trial.started,fixation.started,fixation.stopped,word_stim.started,resp.started,trial.stopped,trials.resp.keys,trials.resp.corr,trials.resp.rt,trials.resp.duration,Thanks.started,text.started,Thanks.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Violence,emotional,blue,I,b,218,18,10,b,1,0.6440518000163138,None,10,18,218,9,309.91177260002587,,,,,309.90281220001634,309.91177260002587,310.4115158999921,310.4115158999921,310.4115158999921,311.0652096000267,b,1,0.6440518000163138,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Chair,neutral,green,I,g,219,19,10,g,1,0.7035046999808401,None,10,19,219,10,311.0783804000239,,,,,311.0681767000351,311.0783804000239,311.57798130001174,311.57798130001174,311.57798130001174,312.2825415999978,g,1,0.7035046999808401,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Stone,neutral,yellow,I,y,220,0,11,y,1,0.8390167000470683,None,11,0,220,19,312.2949224000331,,,,,312.28658040001756,312.2949224000331,312.7947012000368,312.7947012000368,312.7947012000368,313.6488874000497,y,1,0.8390167000470683,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pain,emotional,blue,I,b,221,1,11,b,1,0.9578945999965072,None,11,1,221,1,313.6618103000219,,,,,313.6517117000185,313.6618103000219,314.1616180000128,314.1616180000128,314.1616180000128,315.13234620000003,b,1,0.9578945999965072,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Bottle,neutral,yellow,I,y,222,2,11,y,1,1.050739100028295,None,11,2,222,11,315.1445884000277,,,,,315.1352991000167,315.1445884000277,315.6449987000087,315.6449987000087,315.6449987000087,316.69994409999344,y,1,1.050739100028295,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Injury,emotional,green,I,g,223,3,11,g,1,0.8879313999786973,None,11,3,223,6,316.7115351000102,,,,,316.7047619000077,316.7115351000102,317.2114914000267,317.2114914000267,317.2114914000267,318.11486380000133,g,1,0.8879313999786973,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Death,emotional,green,I,g,224,4,11,g,1,0.5199934000265785,None,11,4,224,2,318.1278543000226,,,,,318.117437900044,318.1278543000226,318.6281547000399,318.6281547000399,318.6281547000399,319.150131100032,g,1,0.5199934000265785,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Window,neutral,red,I,r,225,5,11,r,1,0.6118683000095189,None,11,5,225,12,319.1617567000212,,,,,319.1541758000385,319.1617567000212,319.66154550004285,319.66154550004285,319.66154550004285,320.280041799997,r,1,0.6118683000095189,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Threat,emotional,blue,I,b,226,6,11,b,1,0.8211740999831818,None,11,6,226,5,320.29332590004196,,,,,320.28285350004444,320.29332590004196,320.7934622000321,320.7934622000321,320.7934622000321,321.6166092000203,b,1,0.8211740999831818,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Road,neutral,green,I,g,227,7,11,g,1,1.016467899957206,None,11,7,227,18,321.6290348000475,,,,,321.6203228000086,321.6290348000475,322.1279585000011,322.1279585000011,322.1279585000011,323.14848140004324,g,1,1.016467899957206,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Sadness,emotional,yellow,I,y,228,8,11,y,1,0.7616677000187337,None,11,8,228,7,323.16176700004144,,,,,323.151009800029,323.16176700004144,323.6612633000477,323.6612633000477,323.6612633000477,324.43107600003714,y,1,0.7616677000187337,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Abuse,emotional,red,C,r,229,9,11,r,1,1.1847889000200666,None,11,9,229,4,324.44461850001244,,,,,324.43369790003635,324.44461850001244,324.9448970000376,324.9448970000376,324.9448970000376,326.13093660003506,r,1,1.1847889000200666,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Fear,emotional,red,C,r,230,10,11,r,1,0.5200965999974869,None,11,10,230,0,326.14442690002033,,,,,326.13351790001616,326.14442690002033,326.64441830001306,326.64441830001306,326.64441830001306,327.16497340000933,r,1,0.5200965999974869,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pencil,neutral,green,I,g,231,11,11,g,1,0.7986859999946319,None,11,11,231,14,327.17743280000286,,,,,327.16801409999607,327.17743280000286,327.67813270003535,327.67813270003535,327.67813270003535,328.4805522999959,g,1,0.7986859999946319,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Panic,emotional,yellow,I,y,232,12,11,y,1,0.8684884000103921,None,11,12,232,3,328.49288150004577,,,,,328.4838143000379,328.49288150004577,328.99519089999376,328.99519089999376,328.99519089999376,329.86426380003104,y,1,0.8684884000103921,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Anger,emotional,red,C,r,233,13,11,r,1,0.811601800029166,None,11,13,233,8,329.87759210000513,,,,,329.8676085000043,329.87759210000513,330.3779572000494,330.3779572000494,330.3779572000494,331.1983395999996,r,1,0.811601800029166,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Garden,neutral,red,I,r,234,14,11,r,1,0.558080599992536,None,11,14,234,16,331.21110920002684,,,,,331.2016854000394,331.21110920002684,331.7113320000353,331.7113320000353,331.7113320000353,332.28119780001,r,1,0.558080599992536,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Paper,neutral,yellow,I,y,235,15,11,y,1,0.6803900999948382,None,11,15,235,15,332.29401340003824,,,,,332.2842507000314,332.29401340003824,332.79387680004584,332.79387680004584,332.79387680004584,333.4810884000035,y,1,0.6803900999948382,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Book,neutral,blue,I,b,236,16,11,b,1,0.7723001000122167,None,11,16,236,17,333.4947616000427,,,,,333.4839633000083,333.4947616000427,333.994761900045,333.994761900045,333.994761900045,334.78102759999456,b,1,0.7723001000122167,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Table,neutral,blue,I,b,237,17,11,b,1,0.4365410999744199,None,11,17,237,13,334.79415200004587,,,,,334.7837270000018,334.79415200004587,335.29394300002605,335.29394300002605,335.29394300002605,335.7315080999979,b,1,0.4365410999744199,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Violence,emotional,blue,I,b,238,18,11,b,1,0.49586620001355186,None,11,18,238,9,335.744383000012,,,,,335.7346242000349,335.744383000012,336.2443572000484,336.2443572000484,336.2443572000484,336.7480133000063,b,1,0.49586620001355186,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Chair,neutral,green,I,g,239,19,11,g,1,0.5737638999707997,None,11,19,239,10,336.7619077000418,,,,,336.75076990004163,336.7619077000418,337.2609755000449,337.2609755000449,337.2609755000449,337.84819350001635,g,1,0.5737638999707997,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Window,neutral,red,I,r,240,0,12,r,1,0.5929472999996506,None,12,0,240,12,337.8604130000458,,,,,337.8515529000433,337.8604130000458,338.3612090999959,338.3612090999959,338.3612090999959,338.9643791000126,r,1,0.5929472999996506,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Abuse,emotional,red,C,r,241,1,12,r,1,0.5215982000227086,None,12,1,241,4,338.9773333000485,,,,,338.9680949000176,338.9773333000485,339.4775524000288,339.4775524000288,339.4775524000288,340.0151772000245,r,1,0.5215982000227086,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Sadness,emotional,yellow,I,y,242,2,12,y,1,0.8330871000071056,None,12,2,242,7,340.02717800001847,,,,,340.018220100028,340.02717800001847,340.52729779999936,340.52729779999936,340.52729779999936,341.36376650002785,y,1,0.8330871000071056,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Violence,emotional,blue,I,b,243,3,12,b,1,0.7592598000192083,None,12,3,243,9,341.3772647000151,,,,,341.3670136000146,341.3772647000151,341.8772166999988,341.8772166999988,341.8772166999988,342.6474846000201,b,1,0.7592598000192083,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pencil,neutral,green,I,g,244,4,12,g,1,0.6368292000261135,None,12,4,244,14,342.66065780003555,,,,,342.6501405000454,342.66065780003555,343.16026350000175,343.16026350000175,343.16026350000175,343.8145771000418,g,1,0.6368292000261135,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Paper,neutral,yellow,I,y,245,5,12,y,1,0.6358992999885231,None,12,5,245,15,343.8271318000043,,,,,343.81727850000607,343.8271318000043,344.3270639000111,344.3270639000111,344.3270639000111,344.96437350002816,y,1,0.6358992999885231,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Fear,emotional,red,C,r,246,6,12,r,1,0.6065233999979682,None,12,6,246,0,344.97689540003194,,,,,344.9672064000042,344.97689540003194,345.4768430000404,345.4768430000404,345.4768430000404,346.096907500003,r,1,0.6065233999979682,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Bottle,neutral,yellow,I,y,247,7,12,y,1,0.6532197999767959,None,12,7,247,11,346.1101670000353,,,,,346.10013500001514,346.1101670000353,346.610618900042,346.610618900042,346.610618900042,347.2814371000277,y,1,0.6532197999767959,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Threat,emotional,blue,I,b,248,8,12,b,1,0.8321790999616496,None,12,8,248,5,347.29333240003325,,,,,347.28409220004687,347.29333240003325,347.7933675000095,347.7933675000095,347.7933675000095,348.6313994000084,b,1,0.8321790999616496,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Garden,neutral,red,I,r,249,9,12,r,1,0.712416399968788,None,12,9,249,16,348.6434575000312,,,,,348.63405430002604,348.6434575000312,349.1433452999918,349.1433452999918,349.1433452999918,349.86333810002543,r,1,0.712416399968788,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Anger,emotional,red,C,r,250,10,12,r,1,0.6797729999525473,None,12,10,250,8,349.8769379000296,,,,,349.8660996000399,349.8769379000296,350.3770949000027,350.3770949000027,350.3770949000027,351.0640646000393,r,1,0.6797729999525473,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Panic,emotional,yellow,I,y,251,11,12,y,1,0.8882968000252731,None,12,11,251,3,351.076494500041,,,,,351.0666683000163,351.076494500041,351.5764534000191,351.5764534000191,351.5764534000191,352.48034960002406,y,1,0.8882968000252731,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Table,neutral,blue,I,b,252,12,12,b,1,0.6203707000240684,None,12,12,252,13,352.4940327000222,,,,,352.48300390003715,352.4940327000222,352.99389830004657,352.99389830004657,352.99389830004657,353.6313979999977,b,1,0.6203707000240684,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Death,emotional,green,I,g,253,13,12,g,1,0.4949598999810405,None,12,13,253,2,353.644371900009,,,,,353.63493500003824,353.644371900009,354.1430578000145,354.1430578000145,354.1430578000145,354.6474614000181,g,1,0.4949598999810405,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Stone,neutral,yellow,I,y,254,14,12,y,1,0.6605034999665804,None,12,14,254,19,354.66054860001896,,,,,354.6502246000455,354.66054860001896,355.15971600002376,355.15971600002376,355.15971600002376,355.8314719000482,y,1,0.6605034999665804,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pain,emotional,blue,I,b,255,15,12,b,1,0.868409899994731,None,12,15,255,1,355.8434137000004,,,,,355.8345386000001,355.8434137000004,356.3436418000492,356.3436418000492,356.3436418000492,357.2139864000492,b,1,0.868409899994731,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Road,neutral,green,I,g,256,16,12,g,1,0.47438740002689883,None,12,16,256,18,357.22652130003553,,,,,357.21751059999224,357.22652130003553,357.7262455000309,357.7262455000309,357.7262455000309,358.21375540003646,g,1,0.47438740002689883,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Chair,neutral,green,I,g,257,17,12,g,1,0.47014029999263585,None,12,17,257,10,358.2268691000063,,,,,358.21745029999875,358.2268691000063,358.710275200021,358.710275200021,358.710275200021,359.1971709000063,g,1,0.47014029999263585,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
