study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_word,Reference,old_new,test_textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Studytest.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,test_textbox.started,submit_text.started,testmouse.started,test.stopped,trials_2.test_textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,text_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,333,13,16,,,c_s_io_,Cushion,old,cushion,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.4791464000009],['submit_text'],,,,,16,13,333,14,1144.2269932999625,,,,,,,,1144.2148134000017,1144.2269932999625,1144.2269932999625,1144.2269932999625,0.0017013000324368477,1147.6953744000057,cushion,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.4791464000009],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,334,14,16,,,P_li_e,Police,old,police,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.8634178999927826],['submit_text'],,,,,16,14,334,7,1147.7103224999737,,,,,,,,1147.697067799978,1147.7103224999737,1147.7103224999737,1147.7103224999737,0.0015779999666847289,1150.5619601999642,police,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.8634178999927826],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,335,15,16,,,ru_is,Cruise,old,cruise,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.829754500009585],['submit_text'],,,,,16,15,335,6,1150.5761861999636,,,,,,,,1150.5640184999793,1150.5761861999636,1150.5761861999636,1150.5761861999636,0.0019352000090293586,1154.3951863999828,cruise,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.829754500009585],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,336,16,16,,,bo_t_e,Bottle,new,bottle,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.683754899946507],['submit_text'],,,,,16,16,336,18,1154.409715799964,,,,,,,,1154.3968304999871,1154.409715799964,1154.409715799964,1154.409715799964,0.0015536999562755227,1157.0826035999926,bottle,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.683754899946507],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,337,17,16,,,ta_l_,Table,new,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.475298799981829],['submit_text'],,,,,16,17,337,15,1157.111221899977,,,,,,,,1157.0852838999708,1157.111221899977,1157.111221899977,1157.111221899977,0.0025385000044479966,1159.562448999961,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.475298799981829],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,338,18,16,,,c_m_ra,Camera,new,camera,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.1294946999987587],['submit_text'],,,,,16,18,338,19,1159.576392399962,,,,,,,,1159.5640506999916,1159.576392399962,1159.576392399962,1159.576392399962,0.0014836000045761466,1162.6950403999654,camera,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.1294946999987587],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,339,19,16,,,p_nc_l,Pencil,new,pencil,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[4.446286500024144],['submit_text'],,,,,16,19,339,16,1162.709895899985,,,,,,,,1162.6965423999936,1162.709895899985,1162.709895899985,1162.709895899985,0.0014037999790161848,1167.144176199974,pencil,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[4.446286500024144],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,340,0,17,,,a_bl,Marble,old,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.7310260999947786],['submit_text'],,,,,17,0,340,11,1167.1597387999645,,,,,,,,1167.145633499953,1167.1597387999645,1167.1597387999645,1167.1597387999645,0.0013753999955952168,1169.87812020001,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.7310260999947786],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,341,1,17,,,c_m_ra,Camera,new,camera,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.695997900038492],['submit_text'],,,,,17,1,341,19,1169.8930882999557,,,,,,,,1169.8799680999946,1169.8930882999557,1169.8930882999557,1169.8930882999557,0.001747199974488467,1172.5773395999568,camera,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.695997900038492],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,342,2,17,,,p_nc_l,Pencil,new,pencil,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.6142935999669135],['submit_text'],,,,,17,2,342,16,1172.593954699987,,,,,,,,1172.5788378999569,1172.593954699987,1172.593954699987,1172.593954699987,0.0014239000156521797,1175.1945035999524,pencil,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.6142935999669135],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,343,3,17,,,P_li_e,Police,old,police,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.949711599969305],['submit_text'],,,,,17,3,343,7,1175.2090161999804,,,,,,,,1175.1961536000017,1175.2090161999804,1175.2090161999804,1175.2090161999804,0.0015697000198997557,1178.1478468999849,police,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.949711599969305],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,344,4,17,,,P_st_r,Poster,old,pastry,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.627877000020817],['submit_text'],,,,,17,4,344,9,1178.160134799953,,,,,,,,1178.1496096999617,1178.160134799953,1178.160134799953,1178.160134799953,0.001665600051637739,1180.7802306999802,pastry,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.627877000020817],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,345,5,17,,,ta_l_,Table,new,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.4919992000213824],['submit_text'],,,,,17,5,345,15,1180.8083974999608,,,,,,,,1180.7836999999708,1180.8083974999608,1180.8083974999608,1180.8083974999608,0.0032775000436231494,1183.2771680000005,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.4919992000213824],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,346,6,17,,,c_s_io_,Cushion,old,cushion,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.581079800031148],['submit_text'],,,,,17,6,346,14,1183.291732099955,,,,,,,,1183.2786472999724,1183.291732099955,1183.291732099955,1183.291732099955,0.0014085000148043036,1186.861090099963,cushion,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.581079800031148],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,347,7,17,,,K_y_,Keys,old,keys,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.329762800014578],['submit_text'],,,,,17,7,347,8,1186.8751307000057,,,,,,,,1186.862449499953,1186.8751307000057,1186.8751307000057,1186.8751307000057,0.001283499994315207,1189.193640399957,keys,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.329762800014578],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,348,8,17,,,l_pt_p,Laptop,old,laptop,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.615506900008768],['submit_text'],,,,,17,8,348,0,1189.2086759000085,,,,,,,,1189.195084100007,1189.2086759000085,1189.2086759000085,1189.2086759000085,0.0013694000081159174,1191.8120878000045,laptop,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.615506900008768],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,349,9,17,,,_ou_se,mouse,old,mouse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.6287483000196517],['submit_text'],,,,,17,9,349,3,1191.826792799984,,,,,,,,1191.8137676999904,1191.826792799984,1191.826792799984,1191.826792799984,0.0015952999820001423,1194.4441540999687,mouse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.6287483000196517],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,350,10,17,,,ru_is,Cruise,old,cruise,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.6131539000198245],['submit_text'],,,,,17,10,350,6,1194.458109900006,,,,,,,,1194.4457388999872,1194.458109900006,1194.458109900006,1194.458109900006,0.0014879999798722565,1197.0603183999774,cruise,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.6131539000198245],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,351,11,17,,,c_s_,Case,old,case,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.9311362000298686],['submit_text'],,,,,17,11,351,5,1197.075219099992,,,,,,,,1197.061839699978,1197.075219099992,1197.075219099992,1197.075219099992,0.0014496000367216766,1199.994398699957,case,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.9311362000298686],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,352,12,17,,,_ha_t,Chart,old,chart,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.395843500038609],['submit_text'],,,,,17,12,352,1,1200.007574999996,,,,,,,,1199.9959614999825,1200.007574999996,1200.007574999996,1200.007574999996,0.0014713999698869884,1202.3932214999804,chart,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.395843500038609],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,353,13,17,,,oo,Book,old,book,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.3804082999704406],['submit_text'],,,,,17,13,353,13,1202.4080447999877,,,,,,,,1202.3947196999798,1202.4080447999877,1202.4080447999877,1202.4080447999877,0.0014221000019460917,1204.7766892999643,book,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.3804082999704406],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,354,14,17,,,_o_rd,Board,old,chord,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.496176499989815],['submit_text'],,,,,17,14,354,10,1204.7907189999823,,,,,,,,1204.7785857999697,1204.7907189999823,1204.7907189999823,1204.7907189999823,0.00180309999268502,1207.276156899985,chord,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.496176499989815],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,355,15,17,,,_ho_e,Phone,old,horse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.1799592999741435],['submit_text'],,,,,17,15,355,12,1207.2909130000044,,,,,,,,1207.2782679999946,1207.2909130000044,1207.2909130000044,1207.2909130000044,0.0020421999506652355,1210.4597065999988,horse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.1799592999741435],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,356,16,17,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.2814216999686323],['submit_text'],,,,,17,16,356,2,1210.4749926999793,,,,,,,,1210.4612418999895,1210.4749926999793,1210.4749926999793,1210.4749926999793,0.0014334999723359942,1213.7500726999715,tshirt,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.2814216999686323],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,357,17,17,,,bo_t_e,Bottle,new,bottle,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.5374152999720536],['submit_text'],,,,,17,17,357,18,1213.7733869999647,,,,,,,,1213.7538129999884,1213.7733869999647,1213.7733869999647,1213.7733869999647,0.003320800024084747,1217.292786200007,bottle,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.5374152999720536],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,358,18,17,,,v_s_,Vase,new,vase,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.680464099976234],['submit_text'],,,,,17,18,358,17,1217.306970399979,,,,,,,,1217.2941495999694,1217.306970399979,1217.306970399979,1217.306970399979,0.0012822000426240265,1219.976469199988,vase,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.680464099976234],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,359,19,17,,,P_as_tr_,Pastry,old,pastry,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.7783529000007547],['submit_text'],,,,,17,19,359,4,1219.990277600009,,,,,,,,1219.9790833999868,1219.990277600009,1219.990277600009,1219.990277600009,0.002495800028555095,1222.7589807999902,pastry,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.7783529000007547],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,360,0,18,,,_o_rd,Board,old,chord,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.282610099995509],['submit_text'],,,,,18,0,360,10,1222.7743416999583,,,,,,,,1222.7606367999688,1222.7743416999583,1222.7743416999583,1222.7743416999583,0.0015394999645650387,1226.0513679999858,chord,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.282610099995509],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,361,1,18,,,a_bl,Marble,old,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.6536703999736346],['submit_text'],,,,,18,1,361,11,1226.0728499999968,,,,,,,,1226.053383899969,1226.0728499999968,1226.0728499999968,1226.0728499999968,0.001533699978608638,1228.7085226000054,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.6536703999736346],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,362,2,18,,,c_s_,Case,old,case,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.480262800003402],['submit_text'],,,,,18,2,362,5,1228.722951999982,,,,,,,,1228.7100127000012,1228.722951999982,1228.722951999982,1228.722951999982,0.0014094000216573477,1231.1917482999852,case,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.480262800003402],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,363,3,18,,,P_st_r,Poster,old,pastry,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[4.530277299985755],['submit_text'],,,,,18,3,363,9,1231.2069858000032,,,,,,,,1231.1936421999708,1231.2069858000032,1231.2069858000032,1231.2069858000032,0.0018256999901495874,1235.7254243000061,pastry,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[4.530277299985755],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,364,4,18,,,K_y_,Keys,old,keys,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.29694530001143],['submit_text'],,,,,18,4,364,8,1235.7394973000046,,,,,,,,1235.7268871999695,1235.7394973000046,1235.7394973000046,1235.7394973000046,0.0013833000557497144,1238.0252809000085,keys,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.29694530001143],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,365,5,18,,,bo_t_e,Bottle,new,bottle,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.7972393999807537],['submit_text'],,,,,18,5,365,18,1238.0410830999608,,,,,,,,1238.0267668999732,1238.0410830999608,1238.0410830999608,1238.0410830999608,0.0013964000390842557,1240.82569649996,bottle,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.7972393999807537],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,366,6,18,,,_ho_e,Phone,old,horse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.846526700013783],['submit_text'],,,,,18,6,366,12,1240.8409035999794,,,,,,,,1240.8275050999946,1240.8409035999794,1240.8409035999794,1240.8409035999794,0.0017069000168703496,1243.6756739999983,horse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.846526700013783],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,367,7,18,,,p_nc_l,Pencil,new,pencil,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.962730199971702],['submit_text'],,,,,18,7,367,16,1243.6895388999837,,,,,,,,1243.6775610999903,1243.6895388999837,1243.6895388999837,1243.6895388999837,0.0017974000074900687,1246.6419297999819,pencil,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.962730199971702],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,368,8,18,,,ta_l_,Table,new,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.9297412000014447],['submit_text'],,,,,18,8,368,15,1246.6559924999601,,,,,,,,1246.6434441999882,1246.6559924999601,1246.6559924999601,1246.6559924999601,0.0014161000144667923,1250.5747158000013,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.9297412000014447],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,369,9,18,,,_ha_t,Chart,old,chart,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.563295100000687],['submit_text'],,,,,18,9,369,1,1250.5891369999736,,,,,,,,1250.5763789999764,1250.5891369999736,1250.5891369999736,1250.5891369999736,0.0015753000043332577,1253.1411834000028,chart,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.563295100000687],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,370,10,18,,,c_s_io_,Cushion,old,cushion,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[6.046491099987179],['submit_text'],,,,,18,10,370,14,1253.1557656999794,,,,,,,,1253.142840799992,1253.1557656999794,1253.1557656999794,1253.1557656999794,0.0015743999974802136,1259.1908195999567,cushion,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[6.046491099987179],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,371,11,18,,,_ou_se,mouse,old,,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[0.5807884000241756],['submit_text'],,,,,18,11,371,3,1259.2060617000097,,,,,,,,1259.1924585999805,1259.2060617000097,1259.2060617000097,1259.2060617000097,0.001568000006955117,1259.774787799979,,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[0.5807884000241756],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,372,12,18,,,l_pt_p,Laptop,old,,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[0.23160330002428964],['submit_text'],,,,,18,12,372,0,1259.7890447999816,,,,,,,,1259.7764754999662,1259.7890447999816,1259.7890447999816,1259.7890447999816,0.0016158000216819346,1260.0097462999984,,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[0.23160330002428964],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
