study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_word,Reference,old_new,test_textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Studytest.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,test_textbox.started,submit_text.started,testmouse.started,test.stopped,trials_2.test_textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,text_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
book,73,13,4,2.0052083333333335,0.14696550002554432,,,,,,,,,,,,4,13,73,0,,,,,14.010305300005712,,13.998425099998713,14.010305300005712,14.010305300005712,14.161730899999384,2.0052083333333335,0.14696550002554432,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Pastry,74,14,4,2.0052083333333335,0.16451349999988452,,,,,,,,,,,,4,14,74,9,,,,,14.176718499977142,,14.164654000021983,14.176718499977142,14.176718499977142,14.345685800013598,2.0052083333333335,0.16451349999988452,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Chart,75,0,5,2.0052083333333335,0.18120319995796308,,,,,,,,,,,,5,0,75,6,,,,,14.3600865000044,,14.34858659998281,14.3600865000044,14.3600865000044,14.545104300021194,2.0052083333333335,0.18120319995796308,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
cushion,76,1,5,2.0052083333333335,0.1638523999718018,,,,,,,,,,,,5,1,76,1,,,,,14.560463000030722,,14.54871840000851,14.560463000030722,14.560463000030722,14.728478999983054,2.0052083333333335,0.1638523999718018,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
mouse,77,2,5,2.0052083333333335,0.16275529999984428,,,,,,,,,,,,5,2,77,8,,,,,14.74354370002402,,14.732124399975874,14.74354370002402,14.74354370002402,14.912057799985632,2.0052083333333335,0.16275529999984428,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Case,78,3,5,2.0052083333333335,0.16473519999999553,,,,,,,,,,,,5,3,78,10,,,,,14.926929600012954,,14.914749199990183,14.926929600012954,14.926929600012954,15.09463369997684,2.0052083333333335,0.16473519999999553,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
phone,79,4,5,2.0052083333333335,0.18136629997752607,,,,,,,,,,,,5,4,79,2,,,,,15.110517600027379,,15.097459100012202,15.110517600027379,15.110517600027379,15.295560600003228,2.0052083333333335,0.18136629997752607,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Poster,80,5,5,2.0052083333333335,0.1637528999708593,,,,,,,,,,,,5,5,80,14,,,,,15.30985600000713,,15.298675600031856,15.30985600000713,15.30985600000713,15.479271100019105,2.0052083333333335,0.1637528999708593,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
T-shirt,81,6,5,2.0052083333333335,0.17982999997911975,,,,,,,,,,,,5,6,81,7,,,,,15.510712900024373,,15.482656400010455,15.510712900024373,15.510712900024373,15.67833869997412,2.0052083333333335,0.17982999997911975,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Keys,82,7,5,2.0052083333333335,0.16451289999531582,,,,,,,,,,,,5,7,82,13,,,,,15.69370980001986,,15.681082300026901,15.69370980001986,15.69370980001986,15.861387000011746,2.0052083333333335,0.16451289999531582,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
marble,83,8,5,2.0052083333333335,0.18170310003915802,,,,,,,,,,,,5,8,83,3,,,,,15.876856999995653,,15.86425759998383,15.876856999995653,15.876856999995653,16.061876700026914,2.0052083333333335,0.18170310003915802,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Laptop,84,9,5,2.0052083333333335,0.1636362000135705,,,,,,,,,,,,5,9,84,5,,,,,16.077268699998967,,16.06490820000181,16.077268699998967,16.077268699998967,16.24426669999957,2.0052083333333335,0.1636362000135705,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
board,85,10,5,2.0052083333333335,0.1635713999858126,,,,,,,,,,,,5,10,85,4,,,,,16.261802299995907,,16.24858569999924,16.261802299995907,16.261802299995907,16.42802120000124,2.0052083333333335,0.1635713999858126,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
book,86,11,5,2.0052083333333335,0.16412800003308803,,,,,,,,,,,,5,11,86,0,,,,,16.44402809999883,,16.430848599993624,16.44402809999883,16.44402809999883,16.611684400006197,2.0052083333333335,0.16412800003308803,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Pastry,87,12,5,2.0052083333333335,0.16609610000159591,,,,,,,,,,,,5,12,87,9,,,,,16.626885399979074,,16.614510699990205,16.626885399979074,16.626885399979074,16.79464849998476,2.0052083333333335,0.16609610000159591,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Police,88,13,5,2.0052083333333335,0.18114440003409982,,,,,,,,,,,,5,13,88,12,,,,,16.810731099976692,,16.797492299985606,16.810731099976692,16.810731099976692,16.99612630001502,2.0052083333333335,0.18114440003409982,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Cruise,89,14,5,2.0052083333333335,0.1642106999643147,,,,,,,,,,,,5,14,89,11,,,,,17.010035699990112,,16.999087999982294,17.010035699990112,17.010035699990112,17.17785219999496,2.0052083333333335,0.1642106999643147,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
board,90,0,6,2.0052083333333335,0.16520889999810606,,,,,,,,,,,,6,0,90,4,,,,,17.19345570000587,,17.180664799991064,17.19345570000587,17.19345570000587,17.361427999974694,2.0052083333333335,0.16520889999810606,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Cruise,91,1,6,2.0052083333333335,0.1480967999668792,,,,,,,,,,,,6,1,91,11,,,,,17.37664999999106,,17.365359399991576,17.37664999999106,17.37664999999106,17.5288736000075,2.0052083333333335,0.1480967999668792,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
mouse,92,2,6,2.0052083333333335,0.18058290000772104,,,,,,,,,,,,6,2,92,8,,,,,17.544269800011534,,17.531664600013755,17.544269800011534,17.544269800011534,17.72991049999837,2.0052083333333335,0.18058290000772104,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Poster,93,3,6,2.0052083333333335,0.1460656999843195,,,,,,,,,,,,6,3,93,14,,,,,17.743541800009552,,17.732775099982973,17.743541800009552,17.743541800009552,17.895340499992017,2.0052083333333335,0.1460656999843195,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Chart,94,4,6,2.0052083333333335,0.16438800003379583,,,,,,,,,,,,6,4,94,6,,,,,17.91064479999477,,17.898216400004458,17.91064479999477,17.91064479999477,18.07873379997909,2.0052083333333335,0.16438800003379583,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Police,95,5,6,2.0052083333333335,0.1806988999596797,,,,,,,,,,,,6,5,95,12,,,,,18.093744900019374,,18.081638399977237,18.093744900019374,18.093744900019374,18.27759100002004,2.0052083333333335,0.1806988999596797,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
marble,96,6,6,2.0052083333333335,0.16577150003286079,,,,,,,,,,,,6,6,96,3,,,,,18.29384579998441,,18.280556400015485,18.29384579998441,18.29384579998441,18.461822199984454,2.0052083333333335,0.16577150003286079,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
book,97,7,6,2.0052083333333335,0.16353850002633408,,,,,,,,,,,,6,7,97,0,,,,,18.477259600011166,,18.464546900009736,18.477259600011166,18.477259600011166,18.64617530000396,2.0052083333333335,0.16353850002633408,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Laptop,98,8,6,2.0052083333333335,0.17984549998072907,,,,,,,,,,,,6,8,98,5,,,,,18.6605961000314,,18.649029700027313,18.6605961000314,18.6605961000314,18.845310000004247,2.0052083333333335,0.17984549998072907,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
phone,99,9,6,2.0052083333333335,0.14768900000490248,,,,,,,,,,,,6,9,99,2,,,,,18.860451099986676,,18.848578399978578,18.860451099986676,18.860451099986676,19.01156820001779,2.0052083333333335,0.14768900000490248,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Keys,100,10,6,2.0052083333333335,0.18144680000841618,,,,,,,,,,,,6,10,100,13,,,,,19.027499000017997,,19.014234700007364,19.027499000017997,19.027499000017997,19.212721800024156,2.0052083333333335,0.18144680000841618,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Pastry,101,11,6,2.0052083333333335,0.17929900001036003,,,,,,,,,,,,6,11,101,9,,,,,19.226723500003573,,19.215946800017264,19.226723500003573,19.226723500003573,19.412184900022112,2.0052083333333335,0.17929900001036003,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
T-shirt,102,12,6,2.0052083333333335,0.1633235000190325,,,,,,,,,,,,6,12,102,7,,,,,19.426589499984402,,19.415110300004017,19.426589499984402,19.426589499984402,19.59561949997442,2.0052083333333335,0.1633235000190325,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Case,103,13,6,2.0052083333333335,0.17967460001818836,,,,,,,,,,,,6,13,103,10,,,,,19.610069099988323,,19.59921379998559,19.610069099988323,19.610069099988323,19.795126100012567,2.0052083333333335,0.17967460001818836,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
cushion,104,14,6,2.0052083333333335,0.18059569998877123,,,,,,,,,,,,6,14,104,1,,,,,19.81025540002156,,19.79841679998208,19.81025540002156,19.81025540002156,19.996755100029986,2.0052083333333335,0.18059569998877123,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
mouse,105,0,7,2.0052083333333335,0.16232120001222938,,,,,,,,,,,,7,0,105,8,,,,,20.01089829998091,,19.99996550002834,20.01089829998091,20.01089829998091,20.177767299988773,2.0052083333333335,0.16232120001222938,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Chart,106,1,7,2.0052083333333335,0.16594370000530034,,,,,,,,,,,,7,1,106,6,,,,,20.1930933999829,,20.181249600020237,20.1930933999829,20.1930933999829,20.361281400022563,2.0052083333333335,0.16594370000530034,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Police,107,2,7,2.0052083333333335,0.1810916000395082,,,,,,,,,,,,7,2,107,12,,,,,20.377259799977764,,20.36423659999855,20.377259799977764,20.377259799977764,20.561920700012706,2.0052083333333335,0.1810916000395082,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
marble,108,3,7,2.0052083333333335,0.16507990000536665,,,,,,,,,,,,7,3,108,3,,,,,20.576728100015316,,20.56494960002601,20.576728100015316,20.576728100015316,20.744149199977983,2.0052083333333335,0.16507990000536665,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Case,109,4,7,2.0052083333333335,0.18109369999729097,,,,,,,,,,,,7,4,109,10,,,,,20.76000449998537,,20.7475909999921,20.76000449998537,20.76000449998537,20.94582939997781,2.0052083333333335,0.18109369999729097,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Laptop,110,5,7,2.0052083333333335,0.14656109997304156,,,,,,,,,,,,7,5,110,5,,,,,20.959689699986484,,20.948892600019462,20.959689699986484,20.959689699986484,21.112150000000838,2.0052083333333335,0.14656109997304156,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
phone,111,6,7,2.0052083333333335,0.18032800004584715,,,,,,,,,,,,7,6,111,2,,,,,21.14341299998341,,21.11517449998064,21.14341299998341,21.14341299998341,21.31130260002101,2.0052083333333335,0.18032800004584715,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Poster,112,7,7,2.0052083333333335,0.18211150000570342,,,,,,,,,,,,7,7,112,14,,,,,21.32648160000099,,21.314163899980485,21.32648160000099,21.32648160000099,21.51153359998716,2.0052083333333335,0.18211150000570342,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
T-shirt,113,8,7,2.0052083333333335,0.2150344999972731,,,,,,,,,,,,7,8,113,7,,,,,21.526698000030592,,21.514567599981092,21.526698000030592,21.526698000030592,21.744848000002094,2.0052083333333335,0.2150344999972731,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
board,114,9,7,2.0052083333333335,0.1630005000042729,,,,,,,,,,,,7,9,114,4,,,,,21.760314400016796,,21.748970600019675,21.760314400016796,21.760314400016796,21.927611500024796,2.0052083333333335,0.1630005000042729,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Keys,115,10,7,2.0052083333333335,0.1970939000020735,,,,,,,,,,,,7,10,115,13,,,,,21.94501929997932,,21.930913500022143,21.94501929997932,21.94501929997932,22.145553099981043,2.0052083333333335,0.1970939000020735,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Pastry,116,11,7,2.0052083333333335,0.14656039996771142,,,,,,,,,,,,7,11,116,9,,,,,22.159932799986564,,22.14840240002377,22.159932799986564,22.159932799986564,22.31105800002115,2.0052083333333335,0.14656039996771142,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
book,117,12,7,2.0052083333333335,0.1646218000096269,,,,,,,,,,,,7,12,117,0,,,,,22.326741700002458,,22.313933899975382,22.326741700002458,22.326741700002458,22.495404699991923,2.0052083333333335,0.1646218000096269,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
cushion,118,13,7,2.0052083333333335,0.1973154000006616,,,,,,,,,,,,7,13,118,1,,,,,22.510109500028193,,22.498379500000738,22.510109500028193,22.510109500028193,22.712298900005408,2.0052083333333335,0.1973154000006616,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Cruise,119,14,7,2.0052083333333335,0.1643390999524854,,,,,,,,,,,,7,14,119,11,,,,,22.72686659998726,,22.71521679998841,22.72686659998726,22.72686659998726,22.89404139999533,2.0052083333333335,0.1643390999524854,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Police,120,0,8,2.0052083333333335,0.14844990003621206,,,,,,,,,,,,8,0,120,12,,,,,22.910496000025887,,22.89740840002196,22.910496000025887,22.910496000025887,23.061067899980117,2.0052083333333335,0.14844990003621206,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Keys,121,1,8,2.0052083333333335,0.1811221999814734,,,,,,,,,,,,8,1,121,13,,,,,23.076580499997362,,23.063809100014623,23.076580499997362,23.076580499997362,23.261524599976838,2.0052083333333335,0.1811221999814734,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
board,122,2,8,2.0052083333333335,0.1807797999936156,,,,,,,,,,,,8,2,122,4,,,,,23.27692420000676,,23.264710300019942,23.27692420000676,23.27692420000676,23.461084400012624,2.0052083333333335,0.1807797999936156,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
marble,123,3,8,2.0052083333333335,0.18147370003862306,,,,,,,,,,,,8,3,123,3,,,,,23.47644910000963,,23.46394769998733,23.47644910000963,23.47644910000963,23.6628989999881,2.0052083333333335,0.18147370003862306,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Laptop,124,4,8,2.0052083333333335,0.16308399999979883,,,,,,,,,,,,8,4,124,5,,,,,23.676390299980994,,23.665745400008745,23.676390299980994,23.676390299980994,23.844444999995176,2.0052083333333335,0.16308399999979883,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Pastry,125,5,8,2.0052083333333335,0.19763740000780672,,,,,,,,,,,,8,5,125,9,,,,,23.860626499983482,,23.84725009999238,23.860626499983482,23.860626499983482,24.06160880002426,2.0052083333333335,0.19763740000780672,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Case,126,6,8,2.0052083333333335,0.1636694999760948,,,,,,,,,,,,8,6,126,10,,,,,24.077378100017086,,24.06509550003102,24.077378100017086,24.077378100017086,24.24564179999288,2.0052083333333335,0.1636694999760948,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
mouse,127,7,8,2.0052083333333335,0.21362200001021847,,,,,,,,,,,,8,7,127,8,,,,,24.259779700019863,,24.248678200005088,24.259779700019863,24.259779700019863,24.477626400010195,2.0052083333333335,0.21362200001021847,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
cushion,128,8,8,2.0052083333333335,0.1970506000216119,,,,,,,,,,,,8,8,128,1,,,,,24.493041699985042,,24.48162749997573,24.493041699985042,24.493041699985042,24.69474080001237,2.0052083333333335,0.1970506000216119,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
book,129,9,8,2.0052083333333335,0.18028919998323545,,,,,,,,,,,,8,9,129,0,,,,,24.709610800025985,,24.698218300007284,24.709610800025985,24.709610800025985,24.89422800001921,2.0052083333333335,0.18028919998323545,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Cruise,130,10,8,2.0052083333333335,0.16340870002750307,,,,,,,,,,,,8,10,130,11,,,,,24.909737500012852,,24.898362100007944,24.909737500012852,24.909737500012852,25.07819179998478,2.0052083333333335,0.16340870002750307,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Poster,131,11,8,2.0052083333333335,0.19710639998083934,,,,,,,,,,,,8,11,131,14,,,,,25.10974869999336,,25.081838899990544,25.10974869999336,25.10974869999336,25.29501739999978,2.0052083333333335,0.19710639998083934,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
T-shirt,132,12,8,2.0052083333333335,0.14643129997421056,,,,,,,,,,,,8,12,132,7,,,,,25.311374799988698,,25.29846289998386,25.311374799988698,25.311374799988698,25.461679900006857,2.0052083333333335,0.14643129997421056,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
phone,133,13,8,2.0052083333333335,0.14858039998216555,,,,,,,,,,,,8,13,133,2,,,,,25.476866199984215,,25.464454100001603,25.476866199984215,25.476866199984215,25.627393500006292,2.0052083333333335,0.14858039998216555,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Chart,134,14,8,2.0052083333333335,0.19939960003830492,,,,,,,,,,,,8,14,134,6,,,,,25.643168799986597,,25.630291100009345,25.643168799986597,25.643168799986597,25.844679999980144,2.0052083333333335,0.19939960003830492,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Laptop,135,0,9,2.0052083333333335,0.18038150004576892,,,,,,,,,,,,9,0,135,5,,,,,25.859842900012154,,25.8477542999899,25.859842900012154,25.859842900012154,26.044791500025894,2.0052083333333335,0.18038150004576892,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
